"from","to","pval","rep","Tmax","strength","effect"
"s2","s1",0.271,9,400,0.1,0.1922362513068
"s2","s3",0.027,9,400,0.1,-0.54832105128721
"s2","s4",0.003,9,400,0.1,-0.83275284361412
"s2","s5",0.384,9,400,0.1,-0.06945818759226
"s3","s1",0.156,9,400,0.1,-0.26891252583598
"s3","s2",0.009,9,400,0.1,-0.64389893528329
"s3","s4",0.357,9,400,0.1,-0.0802559625886596
"s3","s5",0.104,9,400,0.1,-0.33650822755698
"s4","s1",0.368,9,400,0.1,-0.0976789532001501
"s4","s2",0.471,9,400,0.1,-0.02695214779596
"s4","s3",0.287,9,400,0.1,-0.167826066805389
"s4","s5",0.498,9,400,0.1,-0.00171730752867028
"s5","s1",0.339,9,400,0.1,0.146740552400719
"s5","s2",0.135,9,400,0.1,-0.3164602728902
"s5","s3",0.229,9,400,0.1,-0.21950058999373
"s5","s4",0.311,9,400,0.1,-0.12547362116668
"s1","s2",0.011,10,400,0.1,-0.62480758620262
"s1","s3",0.446,10,400,0.1,-0.0365298657882898
"s1","s4",0.055,10,400,0.1,-0.47691664074267
"s1","s5",0.243,10,400,0.1,-0.228059701482979
"s2","s1",0.289,10,400,0.1,0.14836687364845
"s2","s3",0.008,10,400,0.1,-0.59584311477421
"s2","s4",0.004,10,400,0.1,-0.68963565060697
"s2","s5",0.107,10,400,0.1,-0.34157393170048
"s3","s1",0.15,10,400,0.1,-0.30506735939621
"s3","s2",0.099,10,400,0.1,-0.30333457936104
"s3","s4",0.45,10,400,0.1,0.0343568885294196
"s3","s5",0.412,10,400,0.1,-0.0633343923326404
"s4","s1",0.331,10,400,0.1,0.12395934529342
"s4","s2",0.27,10,400,0.1,-0.19106603450558
"s4","s3",0.304,10,400,0.1,-0.140483987785459
"s4","s5",0.012,10,400,0.1,-0.68078715336946
"s5","s1",0.043,10,400,0.1,0.52021829356486
"s5","s2",0.327,10,400,0.1,-0.12159995411278
"s5","s3",0.006,10,400,0.1,-0.76749032633303
"s5","s4",0.325,10,400,0.1,-0.10180522276525
"s1","s2",0.006,11,400,0.1,-0.6465142146976
"s1","s3",0.311,11,400,0.1,-0.158972252175309
"s1","s4",0.211,11,400,0.1,-0.22679428188493
"s1","s5",0.249,11,400,0.1,-0.21719872035712
"s2","s1",0.106,11,400,0.1,0.3493978880874
"s2","s3",0.001,11,400,0.1,-0.82187964535034
"s2","s4",0.01,11,400,0.1,-0.5873947530468
"s2","s5",0.343,11,400,0.1,-0.12171070036909
"s3","s1",0.089,11,400,0.1,-0.370661060744991
"s3","s2",0.286,11,400,0.1,-0.14898760773914
"s3","s4",0.307,11,400,0.1,0.12637227405926
"s3","s5",0.335,11,400,0.1,-0.12732611262199
"s4","s1",0.143,11,400,0.1,0.30553160024495
"s4","s2",0.288,11,400,0.1,-0.147833224260769
"s4","s3",0.193,11,400,0.1,0.2353400824879
"s4","s5",0.298,11,400,0.1,0.18561824154222
"s5","s1",0.109,11,400,0.1,-0.374802212072741
"s5","s2",0.045,11,400,0.1,-0.57993395741186
"s5","s3",0.249,11,400,0.1,-0.20320700473081
"s5","s4",0.308,11,400,0.1,0.12846009855744
"s1","s2",0.001,12,400,0.1,-1.03674154486774
"s1","s3",0.034,12,400,0.1,-0.49694220768356
"s1","s4",0.246,12,400,0.1,-0.18340805728781
"s1","s5",0.497,12,400,0.1,0.00254556735157063
"s2","s1",0.348,12,400,0.1,0.10369839626012
"s2","s3",0.002,12,400,0.1,-0.80977005513894
"s2","s4",0.001,12,400,0.1,-1.28622583044443
"s2","s5",0.223,12,400,0.1,0.22512125983096
"s3","s1",0.211,12,400,0.1,0.24157007549407
"s3","s2",0.129,12,400,0.1,0.346071703046739
"s3","s4",0.131,12,400,0.1,-0.25567097487031
"s3","s5",0.416,12,400,0.1,0.0777942388889903
"s4","s1",0.461,12,400,0.1,-0.0202594623987702
"s4","s2",0.199,12,400,0.1,-0.24116433601384
"s4","s3",0.206,12,400,0.1,0.20698884242155
"s4","s5",0.1,12,400,0.1,0.40186444342128
"s5","s1",0.323,12,400,0.1,-0.1534736978358
"s5","s2",0.035,12,400,0.1,0.546983872911111
"s5","s3",0.303,12,400,0.1,0.17884035041618
"s5","s4",0.328,12,400,0.1,0.1122623366591
"s1","s2",0.003,13,400,0.1,-0.74018348817942
"s1","s3",0.402,13,400,0.1,-0.0685384003584204
"s1","s4",0.084,13,400,0.1,-0.37358834859461
"s1","s5",0.243,13,400,0.1,-0.205047277268959
"s2","s1",0.072,13,400,0.1,0.40567154659702
"s2","s3",0.266,13,400,0.1,-0.15909807720303
"s2","s4",0.022,13,400,0.1,-0.570791940562939
"s2","s5",0.446,13,400,0.1,0.04543753597852
"s3","s1",0.198,13,400,0.1,0.27035767756893
"s3","s2",0.257,13,400,0.1,0.20922850368793
"s3","s4",0.132,13,400,0.1,0.31709493805367
"s3","s5",0.415,13,400,0.1,0.0543396072643496
"s4","s1",0.395,13,400,0.1,-0.0721582078704897
"s4","s2",0.011,13,400,0.1,-0.617169596249091
"s4","s3",0.264,13,400,0.1,0.17396983370659
"s4","s5",0.109,13,400,0.1,-0.35612572543971
"s5","s1",0.393,13,400,0.1,-0.0941468218135197
"s5","s2",0.093,13,400,0.1,-0.41082766671355
"s5","s3",0.036,13,400,0.1,-0.55660490383781
"s5","s4",0.14,13,400,0.1,-0.327565730992641
"s1","s2",0.256,14,400,0.1,-0.16793485253164
"s1","s3",0.189,14,400,0.1,-0.31611781012025
"s1","s4",0.348,14,400,0.1,0.1224752483861
"s1","s5",0.342,14,400,0.1,-0.11332499792553
"s2","s1",0.37,14,400,0.1,0.0912819674537602
"s2","s3",0.017,14,400,0.1,-0.639212248163719
"s2","s4",0.001,14,400,0.1,-0.99104082570489
"s2","s5",0.203,14,400,0.1,-0.24573529661788
"s3","s1",0.427,14,400,0.1,-0.0440445919326296
"s3","s2",0.051,14,400,0.1,0.48284729908823
"s3","s4",0.202,14,400,0.1,-0.26166838027
"s3","s5",0.037,14,400,0.1,0.521340277068139
"s4","s1",0.037,14,400,0.1,0.52401442956071
"s4","s2",0.405,14,400,0.1,-0.0862436788947507
"s4","s3",0.489,14,400,0.1,-0.0243505816838203
"s4","s5",0.083,14,400,0.1,-0.40851187284917
"s5","s1",0.063,14,400,0.1,0.47670542899972
"s5","s2",0.041,14,400,0.1,-0.55812395472805
"s5","s3",0.202,14,400,0.1,-0.23469564491638
"s5","s4",0.064,14,400,0.1,0.44388226570892
"s1","s2",0.063,15,400,0.1,-0.435463291013989
"s1","s3",0.442,15,400,0.1,0.0433083103688707
"s1","s4",0.295,15,400,0.1,-0.200747578531599
"s1","s5",0.231,15,400,0.1,0.20152293495214
"s2","s1",0.47,15,400,0.1,-0.0292107224506397
"s2","s3",0.101,15,400,0.1,-0.337715837364531
"s2","s4",0.178,15,400,0.1,-0.25877624682594
"s2","s5",0.347,15,400,0.1,-0.11314064118237
"s3","s1",0.086,15,400,0.1,0.39489667805009
"s3","s2",0.42,15,400,0.1,-0.0640643581378999
"s3","s4",0.352,15,400,0.1,-0.11045759145632
"s3","s5",0.372,15,400,0.1,0.0889070867809698
"s4","s1",0.269,15,400,0.1,0.17556823662856
"s4","s2",0.34,15,400,0.1,0.11307704342645
"s4","s3",0.152,15,400,0.1,0.306538737592939
"s4","s5",0.384,15,400,0.1,0.0848703460835898
"s5","s1",0.116,15,400,0.1,-0.38113953269193
"s5","s2",0.318,15,400,0.1,-0.135843363271681
"s5","s3",0.306,15,400,0.1,-0.10888123415019
"s5","s4",0.208,15,400,0.1,0.235979543284681
"s1","s2",0.003,16,400,0.1,-0.74361506361313
"s1","s3",0.053,16,400,0.1,0.48460078774901
"s1","s4",0.242,16,400,0.1,0.21797500293252
"s1","s5",0.397,16,400,0.1,-0.0613780003600999
"s2","s1",0.396,16,400,0.1,-0.0789425400218002
"s2","s3",0.037,16,400,0.1,-0.47547670182571
"s2","s4",0.038,16,400,0.1,-0.435827074113839
"s2","s5",0.18,16,400,0.1,-0.25510499684953
"s3","s1",0.106,16,400,0.1,-0.3476719611889
"s3","s2",0.056,16,400,0.1,-0.38210798289572
"s3","s4",0.263,16,400,0.1,-0.169788600659819
"s3","s5",0.09,16,400,0.1,-0.38099914617794
"s4","s1",0.081,16,400,0.1,0.44045300814868
"s4","s2",0.242,16,400,0.1,-0.1624249910495
"s4","s3",0.416,16,400,0.1,0.0517290505089498
"s4","s5",0.042,16,400,0.1,0.5027854889616
"s5","s1",0.322,16,400,0.1,0.14747963883619
"s5","s2",0.253,16,400,0.1,0.20057579459268
"s5","s3",0.042,16,400,0.1,0.45356521753258
"s5","s4",0.423,16,400,0.1,-0.0574192356689203
"s1","s2",0.001,17,400,0.1,-0.919243188159419
"s1","s3",0.367,17,400,0.1,-0.0975178393402398
"s1","s4",0.295,17,400,0.1,-0.15761414518032
"s1","s5",0.048,17,400,0.1,0.534387959601419
"s2","s1",0.236,17,400,0.1,0.21278658047298
"s2","s3",0.056,17,400,0.1,-0.43378970627764
"s2","s4",0.063,17,400,0.1,-0.37413428738194
"s2","s5",0.153,17,400,0.1,0.29602942857045
"s3","s1",0.103,17,400,0.1,0.42124798474936
"s3","s2",0.134,17,400,0.1,-0.27858329779747
"s3","s4",0.03,17,400,0.1,0.50245338081442
"s3","s5",0.044,17,400,0.1,0.53589995765998
"s4","s1",0.418,17,400,0.1,0.0606687512669604
"s4","s2",0.03,17,400,0.1,-0.51251846739331
"s4","s3",0.326,17,400,0.1,-0.10097075589289
"s4","s5",0.363,17,400,0.1,0.10310708669174
"s5","s1",0.435,17,400,0.1,-0.0558212222723702
"s5","s2",0.09,17,400,0.1,-0.351087518135991
"s5","s3",0.161,17,400,0.1,-0.267906355941069
"s5","s4",0.293,17,400,0.1,0.14085269698989
"s1","s2",0.218,18,400,0.1,-0.239943957044011
"s1","s3",0.351,18,400,0.1,-0.11723613075784
"s1","s4",0.43,18,400,0.1,0.0583423607537803
"s1","s5",0.071,18,400,0.1,-0.48041292778081
"s2","s1",0.267,18,400,0.1,-0.19179701963515
"s2","s3",0.014,18,400,0.1,-0.62186236788021
"s2","s4",0.161,18,400,0.1,-0.26449238533373
"s2","s5",0.166,18,400,0.1,-0.27988097352014
"s3","s1",0.314,18,400,0.1,-0.10903560322853
"s3","s2",0.482,18,400,0.1,-0.0124199897881505
"s3","s4",0.373,18,400,0.1,-0.0887769377857204
"s3","s5",0.496,18,400,0.1,-0.0020131897544502
"s4","s1",0.377,18,400,0.1,0.11011081811498
"s4","s2",0.183,18,400,0.1,-0.23537571137606
"s4","s3",0.395,18,400,0.1,-0.0766426149299901
"s4","s5",0.381,18,400,0.1,-0.0727394426883503
"s5","s1",0.085,18,400,0.1,-0.37076840167765
"s5","s2",0.01,18,400,0.1,0.68434207750778
"s5","s3",0.378,18,400,0.1,-0.0780172681119895
"s5","s4",0.178,18,400,0.1,-0.27091981835233
"s1","s2",0.003,19,400,0.1,-0.84787824199216
"s1","s3",0.38,19,400,0.1,0.0971259530991997
"s1","s4",0.489,19,400,0.1,0.0156561609564898
"s1","s5",0.047,19,400,0.1,0.52114547730665
"s2","s1",0.187,19,400,0.1,-0.24450349878716
"s2","s3",0.079,19,400,0.1,-0.43035647695101
"s2","s4",0.088,19,400,0.1,-0.418983648147361
"s2","s5",0.206,19,400,0.1,0.25436130271657
"s3","s1",0.051,19,400,0.1,-0.518107483823981
"s3","s2",0.196,19,400,0.1,0.22449962806636
"s3","s4",0.033,19,400,0.1,-0.52089477806828
"s3","s5",0.383,19,400,0.1,0.0687828601984801
"s4","s1",0.067,19,400,0.1,0.45374933080555
"s4","s2",0.074,19,400,0.1,0.44121154984641
"s4","s3",0.148,19,400,0.1,-0.302821991693399
"s4","s5",0.463,19,400,0.1,0.0172102410308401
"s5","s1",0.251,19,400,0.1,-0.23195333382896
"s5","s2",0.316,19,400,0.1,-0.14492504816399
"s5","s3",0.123,19,400,0.1,-0.349170735436449
"s5","s4",0.311,19,400,0.1,0.15598175435045
"s1","s2",0.133,20,400,0.1,-0.304155756422269
"s1","s3",0.127,20,400,0.1,0.36322087146717
"s1","s4",0.03,20,400,0.1,-0.6179068976079
"s1","s5",0.498,20,400,0.1,-0.00156796213605048
"s2","s1",0.212,20,400,0.1,-0.2569377914201
"s2","s3",0.009,20,400,0.1,-0.745396264854749
"s2","s4",0.016,20,400,0.1,-0.5527606064361
"s2","s5",0.437,20,400,0.1,0.0344925407801604
"s3","s1",0.229,20,400,0.1,-0.21569165316266
"s3","s2",0.451,20,400,0.1,0.0371186943833601
"s3","s4",0.289,20,400,0.1,-0.205038507986321
"s3","s5",0.104,20,400,0.1,0.355575414828611
"s4","s1",0.485,20,400,0.1,-0.0080552611825695
"s4","s2",0.31,20,400,0.1,-0.13056684816491
"s4","s3",0.353,20,400,0.1,-0.12046878727524
"s4","s5",0.121,20,400,0.1,0.41311190588531
"s5","s1",0.194,20,400,0.1,-0.32353694931632
"s5","s2",0.279,20,400,0.1,0.17159102530996
"s5","s3",0.362,20,400,0.1,0.11167783531329
"s5","s4",0.141,20,400,0.1,0.34808592360019
"s1","s2",0.34,21,400,0.1,-0.12636146770263
"s1","s3",0.266,21,400,0.1,-0.16646949140419
"s1","s4",0.107,21,400,0.1,0.356794116883011
"s1","s5",0.142,21,400,0.1,-0.318300350317481
"s2","s1",0.377,21,400,0.1,-0.0827488662588607
"s2","s3",0.003,21,400,0.1,-0.79834353366091
"s2","s4",0.001,21,400,0.1,-0.79133833652486
"s2","s5",0.479,21,400,0.1,0.0157073808029802
"s3","s1",0.286,21,400,0.1,-0.166438795451699
"s3","s2",0.501,21,400,0.1,0
"s3","s4",0.264,21,400,0.1,-0.19721925326464
"s3","s5",0.395,21,400,0.1,0.0986708239912604
"s4","s1",0.412,21,400,0.1,0.0731419435991496
"s4","s2",0.44,21,400,0.1,0.0387903890025694
"s4","s3",0.13,21,400,0.1,0.28020839867637
"s4","s5",0.362,21,400,0.1,0.0904972853386194
"s5","s1",0.258,21,400,0.1,-0.20694761035378
"s5","s2",0.473,21,400,0.1,0.0154000215921997
"s5","s3",0.494,21,400,0.1,0.00512625526180077
"s5","s4",0.022,21,400,0.1,-0.53230729319519
"s1","s2",0.032,22,400,0.1,-0.56187398041794
"s1","s3",0.4,22,400,0.1,0.07201873899061
"s1","s4",0.356,22,400,0.1,-0.12399125329776
"s1","s5",0.455,22,400,0.1,-0.0308827015541002
"s2","s1",0.298,22,400,0.1,0.14428763169792
"s2","s3",0.315,22,400,0.1,-0.119525903373559
"s2","s4",0.004,22,400,0.1,-0.74228421132893
"s2","s5",0.007,22,400,0.1,-0.71251391830603
"s3","s1",0.109,22,400,0.1,-0.34942764623534
"s3","s2",0.061,22,400,0.1,0.39209744029568
"s3","s4",0.349,22,400,0.1,-0.1241032531821
"s3","s5",0.437,22,400,0.1,0.0576741206212397
"s4","s1",0.311,22,400,0.1,0.16551974647547
"s4","s2",0.29,22,400,0.1,0.14909473262629
"s4","s3",0.247,22,400,0.1,0.19690311053509
"s4","s5",0.483,22,400,0.1,-0.00672661522323015
"s5","s1",0.025,22,400,0.1,-0.67461260481936
"s5","s2",0.271,22,400,0.1,0.16917972388202
"s5","s3",0.176,22,400,0.1,0.29048863760815
"s5","s4",0.074,22,400,0.1,-0.4252182650154
"s1","s2",0.002,23,400,0.1,-1.00358875914222
"s1","s3",0.376,23,400,0.1,0.1040232025206
"s1","s4",0.198,23,400,0.1,-0.2270348956647
"s1","s5",0.476,23,400,0.1,-0.0254680560532199
"s2","s1",0.201,23,400,0.1,0.247281729608799
"s2","s3",0.008,23,400,0.1,-0.77329770477013
"s2","s4",0.008,23,400,0.1,-0.704839763817859
"s2","s5",0.484,23,400,0.1,0.0112758229527499
"s3","s1",0.166,23,400,0.1,0.27860369583833
"s3","s2",0.126,23,400,0.1,-0.331998600823799
"s3","s4",0.06,23,400,0.1,0.40309746224654
"s3","s5",0.226,23,400,0.1,-0.24216173772487
"s4","s1",0.475,23,400,0.1,-0.0189836824062501
"s4","s2",0.357,23,400,0.1,0.12046644374371
"s4","s3",0.398,23,400,0.1,0.06501115820818
"s4","s5",0.215,23,400,0.1,-0.25534034643936
"s5","s1",0.138,23,400,0.1,-0.35609925683667
"s5","s2",0.101,23,400,0.1,0.45116652526888
"s5","s3",0.381,23,400,0.1,-0.0907819407976005
"s5","s4",0.288,23,400,0.1,0.20079771139915
"s1","s2",0.03,24,400,0.1,-0.54112857133855
"s1","s3",0.154,24,400,0.1,0.25499067629008
"s1","s4",0.076,24,400,0.1,-0.41485857196998
"s1","s5",0.131,24,400,0.1,-0.31473205952875
"s2","s1",0.022,24,400,0.1,0.60450317367088
"s2","s3",0.016,24,400,0.1,-0.51861643187035
"s2","s4",0.01,24,400,0.1,-0.554779601536691
"s2","s5",0.033,24,400,0.1,0.51258180811554
"s3","s1",0.216,24,400,0.1,-0.23709570118163
"s3","s2",0.231,24,400,0.1,-0.18113085208023
"s3","s4",0.101,24,400,0.1,-0.33448150005857
"s3","s5",0.474,24,400,0.1,0.0211597519576401
"s4","s1",0.111,24,400,0.1,-0.32895370004614
"s4","s2",0.179,24,400,0.1,0.24071405253282
"s4","s3",0.457,24,400,0.1,0.0287007152314303
"s4","s5",0.296,24,400,0.1,-0.14604177335847
"s5","s1",0.332,24,400,0.1,-0.119733071849421
"s5","s2",0.452,24,400,0.1,-0.0297327006749999
"s5","s3",0.143,24,400,0.1,0.291487031508979
"s5","s4",0.49,24,400,0.1,-0.00697122849859966
"s1","s2",0.144,25,400,0.1,-0.31164091367523
"s1","s3",0.159,25,400,0.1,-0.32740538412671
"s1","s4",0.352,25,400,0.1,-0.12171436601119
"s1","s5",0.149,25,400,0.1,-0.28683152731232
"s2","s1",0.029,25,400,0.1,0.5395350746841
"s2","s3",0.002,25,400,0.1,-0.82206258150021
"s2","s4",0.011,25,400,0.1,-0.6435696270455
"s2","s5",0.349,25,400,0.1,-0.11069062837907
"s3","s1",0.046,25,400,0.1,0.59024837456802
"s3","s2",0.34,25,400,0.1,-0.13706876853148
"s3","s4",0.226,25,400,0.1,0.22091207527931
"s3","s5",0.263,25,400,0.1,-0.21102159594063
"s4","s1",0.249,25,400,0.1,0.20350352878609
"s4","s2",0.232,25,400,0.1,-0.21520795859508
"s4","s3",0.382,25,400,0.1,-0.10260050705466
"s4","s5",0.203,25,400,0.1,-0.236586052127929
"s5","s1",0.424,25,400,0.1,-0.06342965529754
"s5","s2",0.447,25,400,0.1,-0.0362811449600198
"s5","s3",0.083,25,400,0.1,-0.43642440447115
"s5","s4",0.357,25,400,0.1,-0.0996368460331203
"s1","s2",0.006,26,400,0.1,-0.66214487752718
"s1","s3",0.396,26,400,0.1,0.0715785645031399
"s1","s4",0.228,26,400,0.1,-0.19682438135129
"s1","s5",0.032,26,400,0.1,-0.53228391954483
"s2","s1",0.356,26,400,0.1,-0.120072665664479
"s2","s3",0.028,26,400,0.1,-0.54077704471665
"s2","s4",0.001,26,400,0.1,-0.75820636093431
"s2","s5",0.404,26,400,0.1,0.0663015704686698
"s3","s1",0.393,26,400,0.1,0.0859750537853703
"s3","s2",0.062,26,400,0.1,0.461386508231961
"s3","s4",0.106,26,400,0.1,-0.35899044328934
"s3","s5",0.359,26,400,0.1,-0.0982290430908304
"s4","s1",0.173,26,400,0.1,-0.24457518877199
"s4","s2",0.406,26,400,0.1,-0.0578592297064997
"s4","s3",0.263,26,400,0.1,-0.179589908441341
"s4","s5",0.05,26,400,0.1,-0.45378800370877
"s5","s1",0.269,26,400,0.1,0.21927609359329
"s5","s2",0.348,26,400,0.1,0.10315102177398
"s5","s3",0.204,26,400,0.1,-0.252949348100141
"s5","s4",0.347,26,400,0.1,-0.10369955705673
"s1","s2",0.003,27,400,0.1,-0.89163875677112
"s1","s3",0.245,27,400,0.1,0.20371614760879
"s1","s4",0.042,27,400,0.1,0.45694950540586
"s1","s5",0.331,27,400,0.1,-0.14796396491977
"s2","s1",0.205,27,400,0.1,0.20574787211736
"s2","s3",0.136,27,400,0.1,-0.2926030669802
"s2","s4",0.019,27,400,0.1,-0.50577958329602
"s2","s5",0.087,27,400,0.1,-0.40336846822319
"s3","s1",0.206,27,400,0.1,-0.25221202317891
"s3","s2",0.251,27,400,0.1,-0.17704934239784
"s3","s4",0.148,27,400,0.1,-0.27197361366157
"s3","s5",0.173,27,400,0.1,0.271791491012721
"s4","s1",0.296,27,400,0.1,-0.168406938992369
"s4","s2",0.201,27,400,0.1,0.250930477339351
"s4","s3",0.36,27,400,0.1,0.10885102434699
"s4","s5",0.389,27,400,0.1,0.0937505362806199
"s5","s1",0.311,27,400,0.1,-0.16207061947783
"s5","s2",0.266,27,400,0.1,0.20595992716742
"s5","s3",0.318,27,400,0.1,0.12608203393765
"s5","s4",0.072,27,400,0.1,-0.40559254607149
"s1","s2",0.035,28,400,0.1,-0.55896424231045
"s1","s3",0.476,28,400,0.1,0.0223348373545802
"s1","s4",0.477,28,400,0.1,0.01078812570222
"s1","s5",0.156,28,400,0.1,-0.32283713188921
"s2","s1",0.343,28,400,0.1,0.123054866073431
"s2","s3",0.165,28,400,0.1,-0.30507889101015
"s2","s4",0.012,28,400,0.1,-0.67155120806723
"s2","s5",0.2,28,400,0.1,0.23060590433488
"s3","s1",0.316,28,400,0.1,-0.12965639972921
"s3","s2",0.395,28,400,0.1,0.0652227016378202
"s3","s4",0.078,28,400,0.1,0.40804947173554
"s3","s5",0.242,28,400,0.1,0.190471707976769
"s4","s1",0.159,28,400,0.1,0.29313569593365
"s4","s2",0.153,28,400,0.1,0.3521890956185
"s4","s3",0.255,28,400,0.1,-0.19430889274155
"s4","s5",0.422,28,400,0.1,0.0519566281575701
"s5","s1",0.27,28,400,0.1,-0.1794654473546
"s5","s2",0.484,28,400,0.1,0.0163640413524702
"s5","s3",0.271,28,400,0.1,-0.173422763654751
"s5","s4",0.364,28,400,0.1,-0.0806121510556297
"s1","s2",0.001,29,400,0.1,-1.3776656816862
"s1","s3",0.151,29,400,0.1,0.36131284872
"s1","s4",0.455,29,400,0.1,0.04206515036475
"s1","s5",0.291,29,400,0.1,-0.14633871508227
"s2","s1",0.35,29,400,0.1,0.14285903201873
"s2","s3",0.212,29,400,0.1,-0.23244968642474
"s2","s4",0.011,29,400,0.1,-0.58658214382313
"s2","s5",0.294,29,400,0.1,0.1588612149825
"s3","s1",0.088,29,400,0.1,-0.419988721727321
"s3","s2",0.133,29,400,0.1,-0.28466231784416
"s3","s4",0.203,29,400,0.1,-0.20806047907534
"s3","s5",0.312,29,400,0.1,-0.11289435877337
"s4","s1",0.237,29,400,0.1,0.22482953332729
"s4","s2",0.473,29,400,0.1,-0.0142489712242204
"s4","s3",0.235,29,400,0.1,-0.19169754295273
"s4","s5",0.315,29,400,0.1,0.15925610546355
"s5","s1",0.437,29,400,0.1,-0.0534013086403302
"s5","s2",0.166,29,400,0.1,-0.27227101870953
"s5","s3",0.013,29,400,0.1,0.60094937173287
"s5","s4",0.337,29,400,0.1,0.12659459395386
"s1","s2",0.01,30,400,0.1,-0.599441312694299
"s1","s3",0.39,30,400,0.1,-0.0718836714019195
"s1","s4",0.182,30,400,0.1,-0.25170346448198
"s1","s5",0.395,30,400,0.1,0.0889935314913801
"s2","s1",0.207,30,400,0.1,-0.22401092410091
"s2","s3",0.006,30,400,0.1,-0.7615707614352
"s2","s4",0.005,30,400,0.1,-0.67784978089629
"s2","s5",0.03,30,400,0.1,0.501628906680031
"s3","s1",0.187,30,400,0.1,-0.26062773148569
"s3","s2",0.158,30,400,0.1,-0.2691857366149
"s3","s4",0.288,30,400,0.1,0.176009333206721
"s3","s5",0.22,30,400,0.1,0.22263971221596
"s4","s1",0.411,30,400,0.1,0.0594483047228804
"s4","s2",0.27,30,400,0.1,-0.161603089921551
"s4","s3",0.18,30,400,0.1,-0.252712809811761
"s4","s5",0.174,30,400,0.1,0.308162821288811
"s5","s1",0.311,30,400,0.1,0.15193293802495
"s5","s2",0.408,30,400,0.1,0.0707943325224401
"s5","s3",0.233,30,400,0.1,0.213471341999781
"s5","s4",0.091,30,400,0.1,-0.38827905659271
"s1","s2",0.001,1,400,0.2,-1.22890447808365
"s1","s3",0.101,1,400,0.2,-0.35125192588903
"s1","s4",0.067,1,400,0.2,-0.42591776430452
"s1","s5",0.478,1,400,0.2,0.0143257948877702
"s2","s1",0.041,1,400,0.2,0.54037797152826
"s2","s3",0.001,1,400,0.2,-0.994130970873599
"s2","s4",0.001,1,400,0.2,-1.22649284046102
"s2","s5",0.328,1,400,0.2,-0.13879589204743
"s3","s1",0.064,1,400,0.2,-0.4013143039478
"s3","s2",0.068,1,400,0.2,0.372482477586289
"s3","s4",0.046,1,400,0.2,-0.39577250033629
"s3","s5",0.249,1,400,0.2,-0.18723150413587
"s4","s1",0.237,1,400,0.2,0.25506914507207
"s4","s2",0.467,1,400,0.2,0.0213279167262694
"s4","s3",0.254,1,400,0.2,0.18393888219736
"s4","s5",0.099,1,400,0.2,0.391194242856041
"s5","s1",0.057,1,400,0.2,0.49666081889748
"s5","s2",0.065,1,400,0.2,0.43004332513624
"s5","s3",0.059,1,400,0.2,-0.43354538142358
"s5","s4",0.043,1,400,0.2,0.56854902359207
"s1","s2",0.001,2,400,0.2,-1.34546241828275
"s1","s3",0.343,2,400,0.2,-0.11349480795002
"s1","s4",0.012,2,400,0.2,-0.72660375001244
"s1","s5",0.05,2,400,0.2,0.478228112168989
"s2","s1",0.172,2,400,0.2,0.24111665836896
"s2","s3",0.001,2,400,0.2,-1.36796411723344
"s2","s4",0.004,2,400,0.2,-0.697094074653999
"s2","s5",0.292,2,400,0.2,-0.10732980473036
"s3","s1",0.097,2,400,0.2,0.32673648608327
"s3","s2",0.025,2,400,0.2,0.508803526193961
"s3","s4",0.454,2,400,0.2,0.0345544380505505
"s3","s5",0.229,2,400,0.2,0.2189796378474
"s4","s1",0.061,2,400,0.2,0.44349149621015
"s4","s2",0.478,2,400,0.2,0.0195012346213801
"s4","s3",0.319,2,400,0.2,0.122079257595391
"s4","s5",0.31,2,400,0.2,-0.16007558510657
"s5","s1",0.447,2,400,0.2,0.0415697198138307
"s5","s2",0.173,2,400,0.2,-0.2473953203222
"s5","s3",0.144,2,400,0.2,0.27489125001301
"s5","s4",0.433,2,400,0.2,0.0453569080401799
"s1","s2",0.001,3,400,0.2,-1.24446524456353
"s1","s3",0.138,3,400,0.2,-0.29529205864042
"s1","s4",0.475,3,400,0.2,0.0187668945010397
"s1","s5",0.262,3,400,0.2,-0.1922974565616
"s2","s1",0.393,3,400,0.2,-0.0771357670280706
"s2","s3",0.001,3,400,0.2,-1.35141495480184
"s2","s4",0.001,3,400,0.2,-0.84267482951051
"s2","s5",0.37,3,400,0.2,0.10340456087138
"s3","s1",0.303,3,400,0.2,0.15005963845588
"s3","s2",0.155,3,400,0.2,-0.26260725848876
"s3","s4",0.477,3,400,0.2,0.0134510963913899
"s3","s5",0.218,3,400,0.2,-0.22145593694646
"s4","s1",0.15,3,400,0.2,-0.290220692803141
"s4","s2",0.487,3,400,0.2,0.0104987932963603
"s4","s3",0.43,3,400,0.2,-0.03757834654661
"s4","s5",0.386,3,400,0.2,0.0836411115011897
"s5","s1",0.243,3,400,0.2,-0.20314954450928
"s5","s2",0.182,3,400,0.2,-0.218784225788101
"s5","s3",0.032,3,400,0.2,0.503252444551101
"s5","s4",0.429,3,400,0.2,0.0412095524235401
